323	0	1	0	2	3	
324	0	1	0	2	3	
325	0	1	0	2	3	
326	0	1	0	2	3	
327	0	1	0	2	3	
328	0	1	0	2	3	
329	0	1	3	2	3	
330	0	1	3	2	3	
331	0	1	3	2	3	
332	0	1	3	2	3	
333	0	1	3	2	3	
334	0	1	3	2	3	
335	0	1	3	3	3	
336	0	1	3	3	3	
337	0	1	3	3	3	
338	0	1	3	3	3	
339	0	1	3	3	3	
340	1	1	3	3	3	
341	1	2	3	3	3	
342	1	2	3	3	3	
343	1	2	3	3	3	
344	1	2	3	3	3	
345	1	2	3	3	3	
346	1	2	3	3	3	
347	1	2	3	2	3	
348	1	2	3	2	3	
349	1	2	3	2	3	
350	1	2	3	2	3	
351	1	2	3	2	3	
352	1	2	3	2	3	
353	1	2	3	2	3	
354	1	2	3	2	3	
355	1	2	3	2	3	
356	1	2	3	2	3	
357	1	2	3	2	3	
358	1	2	3	2	3	
359	1	2	3	2	3	
360	2	2	3	2	3	
361	2	2	3	2	3	
362	2	2	3	2	3	
363	2	2	3	2	3	
364	2	2	2	2	3	
365	2	2	2	2	3	
366	2	2	2	2	3	
367	2	2	2	2	3	
368	2	2	2	2	3	
369	2	2	2	2	3	
370	2	2	2	2	3	
371	2	2	2	1	3	
372	2	2	2	1	3	
373	2	2	2	1	3	
374	2	1	2	1	3	
375	2	1	2	1	3	
376	2	1	1	1	3	
377	2	1	1	1	3	
378	2	1	1	1	3	
379	2	1	1	1	3	
380	2	1	1	1	3	
381	2	1	1	1	3	
382	2	1	1	1	3	
383	2	1	1	2	3	
384	4	1	2	2	3	
385	4	1	2	2	3	
386	1	2	2	2	3	
387	1	2	2	2	3	
388	1	2	2	2	3	
389	1	2	2	2	3	
390	1	2	2	2	3	
391	1	2	2	2	3	
392	1	2	2	2	3	
393	1	2	2	2	3	
394	1	2	2	2	3	
395	1	2	2	2	3	
396	1	2	2	2	3	
397	1	2	2	2	0	
398	1	2	2	2	0	
399	1	2	2	2	0	
400	1	2	2	2	0	
401	1	2	2	2	0	
402	1	2	2	2	0	
403	1	2	2	2	0	
404	1	2	2	2	0	
405	1	2	2	2	0	
406	1	2	2	2	0	
407	1	2	2	1	0	
408	1	2	2	1	0	
409	1	2	2	1	1	
410	1	1	2	1	1	
411	1	1	2	1	1	
412	1	1	2	1	1	
413	1	1	2	1	1	
414	1	1	2	1	1	
415	1	1	2	1	1	
416	1	1	2	1	1	
417	1	1	2	1	1	
418	1	1	2	1	1	
419	1	1	2	1	1	
420	1	1	2	1	1	
421	1	1	2	1	1	
422	1	1	2	1	1	
423	1	1	2	1	1	
424	1	1	2	1	1	
425	1	1	2	1	1	
426	1	1	2	1	1	
427	1	1	2	1	1	
428	1	1	2	1	1	
429	1	1	2	1	2	
430	1	1	2	1	2	
431	1	1	2	1	2	
432	1	1	2	1	2	
433	1	1	2	1	2	
434	1	1	2	1	2	
435	1	1	2	1	2	
436	1	1	3	1	2	
437	1	1	3	1	2	
438	1	1	3	1	2	
439	1	1	3	1	2	
440	1	1	3	1	2	
441	1	1	3	1	2	
442	1	1	3	1	2	
443	1	1	3	1	2	
444	1	1	3	1	2	
445	1	1	3	1	2	
446	1	1	3	1	2	
447	1	1	3	1	2	
448	1	1	3	1	2	
449	1	1	3	1	2	
450	1	1	3	1	2	
451	1	1	3	1	2	
452	1	1	3	1	2	
453	1	1	3	1	2	
454	1	1	3	1	2	
455	1	1	3	1	2	
456	1	1	3	1	2	
457	1	1	3	1	1	
458	1	1	3	1	1	
459	1	1	3	1	1	
460	1	1	3	1	1	
461	1	1	2	1	1	
462	1	1	2	1	1	
463	1	1	2	1	1	
464	1	1	2	1	1	
465	1	1	2	1	1	
466	0	1	2	1	1	
467	0	1	2	1	1	
468	0	1	2	1	1	
469	0	1	2	1	1	
470	0	1	2	1	1	
471	0	1	2	1	1	
472	0	1	2	1	1	
473	0	3	0	3	3	
474	0	3	0	3	3	
475	0	3	0	3	3	
476	0	3	0	3	3	
477	0	3	0	3	3	
478	0	0	0	3	3	
479	0	0	0	3	3	
480	0	0	0	3	3	
481	0	0	0	3	3	
482	0	0	0	3	3	
483	0	0	0	3	3	
484	0	0	0	0	3	
485	0	0	0	0	3	
486	0	0	0	0	3	
487	0	0	0	0	3	
488	0	0	0	0	3	
489	0	0	0	0	3	
490	3	0	0	0	3	
491	3	0	0	0	3	
492	3	0	0	0	3	
493	3	0	0	0	3	
494	3	0	0	0	3	
495	3	0	0	0	3	
496	3	0	0	0	3	
497	3	0	0	0	3	
498	3	0	0	0	3	
499	3	0	0	0	3	
500	3	0	0	0	3	
501	3	0	0	0	3	
502	3	0	0	0	3	
503	3	0	0	0	3	
504	3	0	0	0	0	
505	3	0	0	0	0	
506	3	0	0	0	0	
507	3	0	0	0	0	
508	3	0	0	0	0	
509	3	0	0	0	0	
510	2	0	0	0	0	
511	2	0	0	0	0	
512	2	0	0	0	0	
513	2	0	0	0	0	
514	2	3	0	0	0	
515	2	3	0	0	0	
516	2	3	0	3	0	
517	2	3	0	3	0	
518	2	3	0	3	0	
519	2	3	0	3	0	
520	2	3	0	3	0	
521	2	3	0	3	0	
522	2	3	0	3	0	
523	2	3	0	3	0	
524	2	3	0	3	0	
525	2	3	0	3	0	
526	2	3	0	3	0	
527	2	3	0	3	0	
528	2	3	0	3	0	
529	2	3	0	3	0	
530	2	3	0	3	0	
531	2	3	0	3	0	
532	2	3	0	3	0	
533	2	3	0	3	0	
534	4	3	0	3	0	
535	4	3	0	3	0	
536	4	3	0	3	0	
537	4	3	0	3	0	
538	4	3	0	3	0	
539	4	3	0	3	0	
540	4	3	0	3	0	
541	4	3	0	3	0	
542	4	3	0	3	0	
543	4	3	0	3	0	
544	4	3	0	3	0	
545	4	3	0	3	0	
546	4	3	0	3	0	
547	4	3	0	3	0	
548	4	3	0	3	0	
549	4	3	0	3	0	
550	4	3	0	3	0	
551	4	3	0	3	0	
552	4	3	0	3	0	
553	4	3	0	3	0	
554	4	3	0	3	0	
555	4	3	0	3	0	
556	4	3	0	3	0	
557	4	3	0	3	0	
558	4	3	0	3	0	
559	4	3	0	3	0	
560	4	3	0	3	3	
561	4	3	0	3	3	
562	4	3	0	3	3	
563	4	3	0	3	3	
564	4	3	0	3	3	
565	4	3	0	3	3	
566	4	3	0	3	3	
567	4	3	0	3	3	
568	4	3	0	3	3	
569	4	3	0	3	3	
570	4	3	0	3	3	
571	4	2	0	3	3	
572	4	2	0	3	3	
573	4	2	0	2	3	
574	4	2	0	2	3	
575	4	2	0	2	3	
576	4	2	0	2	3	
577	4	2	0	2	3	
578	4	2	0	2	3	
579	4	2	0	2	3	
580	4	2	0	2	3	
581	4	2	0	2	3	
582	4	2	0	2	3	
583	4	2	0	2	3	
584	4	2	0	2	3	
585	4	2	0	2	3	
586	4	2	0	2	3	
587	4	2	0	2	3	
588	4	2	0	2	3	
589	4	2	0	2	3	
590	4	2	0	2	3	
591	4	2	0	2	3	
592	4	2	0	2	3	
593	4	2	0	2	3	
594	4	2	0	2	3	
595	4	1	0	2	3	
596	4	1	0	2	3	
597	4	1	0	1	3	
598	4	1	0	1	3	
599	4	1	0	1	3	
600	4	1	1	1	2	
601	4	1	1	1	2	
602	4	1	1	1	2	
603	4	1	1	1	2	
604	4	1	1	1	2	
605	4	1	1	1	2	
606	4	1	1	1	2	
607	4	1	1	1	2	
608	4	1	1	1	2	
609	4	1	1	1	2	
610	4	1	1	1	2	
611	4	1	1	1	2	
612	4	1	1	1	2	
613	4	1	1	1	2	
614	4	1	1	1	2	
615	3	1	1	1	2	
616	3	1	0	1	2	
617	3	1	0	1	2	
618	3	1	0	1	2	
619	3	2	0	1	2	
620	3	2	0	1	2	
621	3	2	0	2	2	
622	3	2	0	2	2	
623	3	2	0	2	2	
624	3	2	0	2	1	
625	3	2	0	2	1	
626	3	2	0	2	1	
627	3	2	0	2	1	
628	3	2	0	2	1	
629	3	2	0	2	1	
630	3	2	0	2	1	
631	3	1	0	2	1	
632	3	1	0	2	1	
633	3	1	0	1	1	
634	3	1	0	1	1	
635	3	1	0	1	1	
636	3	1	0	1	1	
637	3	1	0	1	1	
638	3	1	0	1	1	
639	3	1	0	1	1	
640	3	1	3	1	1	
641	3	1	3	1	1	
642	3	1	3	1	1	
643	3	2	3	1	1	
644	3	2	3	1	1	
645	3	2	3	2	1	
646	3	2	3	2	1	
647	3	2	3	2	1	
648	3	2	3	2	1	
649	3	2	3	2	1	
650	3	2	3	2	1	
651	3	2	3	2	1	
652	3	2	3	2	1	
653	3	2	3	2	1	
654	3	2	3	2	1	
655	3	3	3	2	1	
656	3	3	3	2	1	
657	3	3	3	3	1	
658	3	3	3	3	1	
659	3	3	3	3	1	
660	3	3	3	3	1	
661	3	3	3	3	1	
662	3	3	3	3	1	
663	3	3	3	3	1	
664	3	3	3	3	1	
665	3	3	3	3	1	
666	3	3	3	3	1	
667	3	3	3	3	1	
668	3	3	3	3	1	
669	3	3	3	3	1	
670	3	3	3	3	1	
671	3	3	3	3	1	
672	3	3	3	3	1	
673	3	3	3	3	1	
674	3	3	3	3	1	
675	3	3	3	3	1	
676	3	3	2	3	1	
677	3	3	2	3	1	
678	3	3	2	3	1	
679	3	2	2	3	1	
680	3	2	2	3	1	
681	3	2	2	2	1	
682	3	2	2	2	1	
683	1	2	2	2	1	
684	1	2	2	2	1	
685	1	2	2	2	1	
686	1	2	2	2	1	
687	1	2	2	2	1	
688	1	2	1	2	1	
689	1	2	1	2	1	
690	1	2	1	2	1	
691	1	3	1	2	1	
692	1	3	1	2	1	
693	1	3	1	3	1	
694	1	3	1	3	1	
695	1	3	1	3	1	
696	3	3	1	3	1	
697	3	3	1	3	1	
698	3	3	1	3	1	
699	3	3	1	3	1	
700	3	3	2	3	1	
701	3	3	2	3	1	
702	3	3	2	3	1	
703	3	2	2	3	1	
704	3	2	2	3	1	
705	3	2	2	2	1	
706	3	2	2	2	1	
707	3	2	2	2	1	
708	3	2	2	2	1	
709	3	2	2	2	1	
710	3	2	2	2	1	
711	3	2	2	2	1	
712	3	2	2	2	1	
713	3	2	2	2	1	
714	3	2	2	2	1	
715	3	3	2	2	1	
716	3	3	1	2	1	
717	3	3	1	3	1	
718	3	3	1	3	1	
719	3	3	1	3	1	
720	3	3	1	3	1	
721	4	3	1	3	1	
722	4	3	1	3	1	
723	4	3	1	3	1	
724	4	3	1	3	1	
725	4	3	1	3	1	
726	4	3	1	3	1	
727	0	3	1	3	1	
728	0	3	1	3	1	
729	0	3	1	3	1	
730	0	3	1	3	1	
731	0	3	1	3	1	
732	0	3	1	3	1	
733	0	3	1	3	1	
734	0	3	1	3	1	
735	0	3	1	3	1	
736	0	3	1	3	1	
737	0	3	1	3	1	
738	0	3	1	3	1	
739	0	3	1	3	1	
740	0	3	1	3	1	
741	0	3	2	3	1	
742	0	3	2	3	1	
743	0	3	2	3	1	
744	0	3	2	3	1	
745	0	3	2	3	1	
746	0	3	2	3	1	
747	0	0	2	3	1	
748	0	0	2	3	0	
749	0	0	2	0	0	
750	0	0	2	0	0	
751	1	0	2	0	0	
752	1	0	2	0	0	
753	1	0	2	0	0	
754	1	0	2	0	0	
755	1	0	2	0	0	
756	1	0	2	0	0	
757	1	0	2	0	0	
758	1	0	2	0	0	
759	0	0	2	0	0	
760	0	0	2	0	3	
761	0	0	2	0	3	
762	0	0	2	0	3	
763	0	0	2	0	3	
764	0	0	2	0	3	
765	0	0	2	0	3	
766	0	0	2	0	3	
767	0	0	2	0	3	
768	0	0	2	0	3	
769	0	0	2	0	3	
770	0	0	2	0	3	
771	1	1	2	0	3	
772	1	1	2	0	3	
773	1	1	2	1	3	
774	1	1	2	1	3	
775	1	1	2	1	3	
776	1	1	2	1	3	
777	1	1	2	1	3	
778	1	1	2	1	3	
779	1	0	2	1	3	
780	1	0	2	1	2	
781	1	0	2	0	2	
782	1	0	2	0	2	
783	1	0	2	0	2	
784	1	0	2	0	2	
785	1	0	2	0	2	
786	1	0	2	0	2	
787	1	0	2	0	2	
788	1	0	2	0	2	
789	1	0	1	0	2	
790	1	0	1	0	2	
791	1	1	1	0	2	
792	1	1	1	0	2	
793	1	1	1	1	2	
794	1	1	1	1	2	
795	1	1	1	1	2	
796	1	1	1	1	2	
797	1	1	1	1	2	
798	1	1	1	1	2	
799	1	1	1	1	2	
800	1	1	1	1	2	
801	1	1	1	1	2	
802	1	1	1	1	2	
803	1	1	1	1	2	
804	1	1	1	1	2	
805	1	1	1	1	2	
806	1	1	1	1	2	
807	0	1	1	1	2	
808	0	1	1	1	3	
809	0	1	1	1	3	
810	0	1	1	1	3	
811	0	1	1	1	3	
812	0	1	1	1	3	
813	0	1	1	1	3	
814	0	1	1	1	3	
815	0	1	1	1	3	
816	0	1	1	1	3	
817	0	1	1	1	3	
818	0	1	1	1	3	
819	3	1	1	1	3	
820	3	1	1	1	3	
821	3	1	1	1	3	
822	3	1	1	1	3	
823	3	1	1	1	3	
824	3	1	1	1	3	
825	3	1	0	1	3	
826	3	1	0	1	3	
827	3	0	0	1	3	
828	3	0	0	1	3	
829	3	0	0	0	3	
830	3	0	0	0	3	
831	0	0	0	0	3	
832	0	0	0	0	0	
833	0	0	0	0	0	
834	0	0	0	0	0	
835	0	0	0	0	0	
836	0	0	0	0	0	
837	0	0	3	0	0	
838	0	0	3	0	0	
839	0	3	3	0	0	
840	0	3	3	0	0	
841	0	3	3	3	0	
842	0	3	3	3	0	
843	3	3	3	3	0	
844	3	3	3	3	0	
845	3	3	3	3	0	
846	3	3	3	3	0	
847	3	3	3	3	0	
848	3	3	3	3	3	
849	3	3	0	3	3	
850	3	3	0	3	3	
851	3	0	0	3	3	
852	3	0	0	3	3	
853	3	0	0	0	3	
854	3	0	0	0	3	
855	4	0	0	0	3	
856	4	0	0	0	3	
857	4	0	0	0	3	
858	4	0	0	0	3	
859	4	0	0	0	3	
860	4	0	0	0	3	
861	4	0	3	0	3	
862	4	0	3	0	3	
863	4	3	3	0	3	
864	4	3	3	0	3	
865	4	3	3	3	3	
866	4	3	3	3	3	
867	4	3	3	3	3	
868	4	3	3	3	3	
869	4	3	3	3	3	
870	4	3	3	3	3	
871	3	3	1	3	1	
872	3	3	1	3	1	
873	3	3	1	3	1	
874	3	3	1	3	1	
875	3	3	1	3	1	
876	3	3	1	3	1	
877	3	3	1	3	1	
878	3	3	1	3	1	
879	3	3	1	3	1	
880	3	3	1	3	1	
881	3	3	1	3	1	
882	3	3	1	3	1	
883	3	3	1	3	1	
884	3	3	1	3	1	
885	3	3	1	3	1	
886	3	3	1	3	1	
887	3	3	1	3	1	
888	3	3	1	3	1	
889	3	3	1	3	1	
890	3	3	1	3	1	
891	3	3	1	3	1	
892	3	3	1	3	1	
893	3	3	1	3	1	
894	3	3	1	3	1	
895	3	3	1	3	1	
896	3	3	1	3	1	
897	3	3	1	3	1	
898	3	3	1	3	1	
899	3	3	1	3	1	
900	3	3	1	3	1	
901	3	3	1	3	1	
902	3	3	1	3	1	
903	3	3	1	3	1	
904	3	3	1	3	1	
905	3	3	1	3	1	
906	3	3	1	3	1	
907	3	3	1	3	1	
908	3	3	1	3	1	
909	3	3	1	3	1	
910	3	3	1	3	1	
911	3	3	1	3	1	
912	3	3	1	3	1	
913	3	3	1	3	1	
914	3	3	1	3	1	
915	3	1	1	3	1	
916	3	1	1	3	1	
917	3	1	1	3	1	
918	3	1	1	3	1	
919	3	1	1	3	1	
920	3	1	1	3	1	
921	4	3	1	3	1	
922	4	3	1	3	1	
923	4	3	1	3	1	
924	4	3	1	3	1	
925	4	3	1	3	1	
926	4	3	1	3	1	
927	4	3	1	3	1	
928	4	3	1	3	1	
929	4	3	1	3	1	
930	4	3	1	3	1	
931	4	3	1	3	1	
932	4	3	1	3	1	
933	4	3	1	3	1	
934	4	3	1	3	1	
935	4	3	1	3	1	
936	4	3	1	3	1	
937	4	3	1	3	1	
938	4	3	1	3	1	
939	4	3	1	3	1	
940	4	2	1	3	1	
941	4	2	1	3	1	
942	4	2	1	3	1	
943	4	2	1	3	1	
944	4	2	1	3	1	
945	4	2	1	3	1	
946	4	2	1	3	1	
947	4	2	1	3	1	
948	4	2	1	3	1	
949	4	2	1	3	1	
950	4	2	1	3	1	
951	4	2	1	3	1	
952	4	3	1	3	1	
953	4	3	1	3	1	
954	4	3	1	3	1	
955	4	3	1	3	1	
956	4	3	1	3	1	
957	4	3	1	3	1	
958	4	3	1	3	1	
959	4	3	1	3	1	
960	4	3	1	3	1	
961	4	3	1	3	1	
962	4	3	1	3	1	
963	4	3	1	3	1	
964	4	2	1	3	1	
965	4	2	1	3	1	
966	4	2	1	3	1	
967	4	2	1	3	1	
968	4	2	1	2	1	
969	4	2	1	2	1	
970	4	2	1	2	1	
971	4	2	1	2	1	
972	4	2	2	2	1	
973	4	2	2	2	1	
974	4	2	2	2	1	
975	4	2	2	2	1	
976	4	3	2	2	1	
977	4	3	2	2	1	
978	4	3	2	2	1	
979	4	3	2	2	1	
980	4	3	2	3	1	
981	4	3	2	3	1	
982	4	3	2	3	1	
983	4	3	2	3	1	
984	4	3	2	3	1	
985	4	3	2	3	1	
986	4	3	2	3	1	
987	4	3	2	3	1	
988	4	2	2	3	1	
989	4	2	2	3	1	
990	4	2	2	3	1	
991	4	2	2	3	1	
992	4	2	2	2	1	
993	4	2	2	2	1	
994	4	2	2	2	1	
995	4	2	2	2	1	
996	4	2	1	2	1	
997	4	2	1	2	1	
998	4	2	1	2	1	
999	4	2	1	2	1	
1000	4	2	1	2	1	
1001	4	2	1	2	1	
1002	4	2	1	2	1	
1003	4	2	1	2	1	
1004	4	2	1	3	1	
1005	4	2	1	3	1	
1006	4	2	1	3	1	
1007	4	2	1	3	1	
1008	4	2	1	3	1	
1009	4	2	1	3	1	
1010	4	2	1	3	1	
1011	4	2	1	3	1	
1012	4	3	1	3	0	
1013	4	3	1	3	0	
1014	4	3	1	3	0	
1015	4	3	1	3	0	
1016	4	3	1	2	0	
1017	4	3	1	2	0	
1018	3	3	1	3	1	
1019	3	3	1	3	1	
1020	3	3	1	3	1	
1021	3	3	1	3	1	
1022	3	3	1	3	1	
1023	3	3	1	3	1	
1024	3	3	1	3	1	
1025	3	3	1	3	1	
1026	3	3	1	3	1	
1027	3	3	1	3	1	
1028	3	3	1	3	1	
1029	3	3	1	3	1	
1030	3	3	1	3	1	
1031	3	3	1	3	1	
1032	3	3	1	3	1	
1033	3	3	1	3	1	
1034	3	3	1	3	1	
1035	3	3	1	3	1	
1036	3	3	1	3	1	
1037	3	3	1	3	1	
1038	3	3	1	3	1	
1039	3	3	1	3	1	
1040	3	3	1	3	1	
1041	3	3	1	3	1	
1042	3	3	1	3	1	
1043	3	3	1	3	1	
1044	3	3	1	3	1	
1045	3	3	1	3	1	
1046	3	3	1	3	1	
1047	3	3	1	3	1	
1048	3	3	1	3	1	
1049	3	3	1	3	1	
1050	3	3	1	3	1	
1051	3	3	1	3	1	
1052	3	3	1	3	1	
1053	3	3	1	3	1	
1054	3	3	1	3	1	
1055	3	3	1	3	1	
1056	3	3	1	3	1	
1057	3	3	1	3	1	
1058	3	3	1	3	1	
1059	3	3	1	3	1	
1060	3	3	1	3	1	
1061	3	3	1	3	1	
1062	3	3	1	3	1	
1063	3	3	1	3	1	
1064	3	3	1	3	1	
1065	3	3	1	3	1	
1066	3	3	1	3	1	
1067	3	3	1	3	1	
1068	4	3	1	3	1	
1069	4	3	1	3	1	
1070	4	3	1	3	1	
